problem_size,block_size,grid_size,cpu_time,gpu_time,errors
4194304,768,1,26.924000,23.398001,0
4194304,768,1,27.133000,23.396000,0
4194304,768,1,26.929000,23.398001,0
4194304,768,1,44.801000,27.160999,0
4194304,768,1,27.149000,23.399000,0
4194304,768,1,26.904000,23.396999,0
4194304,768,1,26.914000,23.395000,0
4194304,768,1,26.909000,23.396999,0
4194304,768,1,27.140000,23.398001,0
4194304,800,1,26.931000,22.610001,0
4194304,800,1,26.923000,22.608000,0
4194304,800,1,26.958000,22.610001,0
4194304,800,1,44.845000,27.999001,0
4194304,800,1,26.954000,22.611000,0
4194304,800,1,27.137000,22.612000,0
4194304,800,1,26.879000,22.608999,0
4194304,800,1,26.941000,22.610001,0
4194304,800,1,26.945000,22.610001,0
4194304,800,1,26.901000,26.865000,0
4194304,832,1,26.909000,22.046000,0
4194304,832,1,26.927000,22.042999,0
4194304,832,1,28.763000,24.768000,0
4194304,832,1,26.908000,22.046000,0
4194304,832,1,26.934000,22.046000,0
4194304,832,1,41.520000,25.500000,0
4194304,832,1,27.200000,22.045000,0
4194304,832,1,26.929000,22.044001,0
4194304,832,1,44.748000,24.719000,0
4194304,832,1,26.894000,22.044001,0
4194304,864,1,26.942000,21.433001,0
4194304,864,1,44.808000,23.712999,0
4194304,864,1,26.925000,21.431999,0
4194304,864,1,27.143000,21.431000,0
4194304,864,1,44.815000,21.431000,0
4194304,864,1,26.893000,21.431999,0
4194304,864,1,26.907000,21.431000,0
4194304,864,1,26.918000,23.714001,0
4194304,864,1,26.907000,21.431999,0
4194304,864,1,26.867000,21.431000,0
4194304,896,1,32.350000,23.865999,0
4194304,896,1,26.910000,20.944000,0
4194304,896,1,26.927000,20.943001,0
4194304,896,1,41.240000,23.983999,0
4194304,896,1,26.944000,20.943001,0
4194304,896,1,26.939000,20.943001,0
4194304,896,1,44.866000,23.827000,0
4194304,896,1,27.127000,20.943001,0
4194304,896,1,27.138000,20.945000,0
4194304,896,1,44.678000,20.944000,0
4194304,928,1,26.924000,20.410000,0
4194304,928,1,27.114000,20.412001,0
4194304,928,1,42.014000,20.410000,0
4194304,928,1,26.959000,20.410999,0
4194304,928,1,26.937000,20.412001,0
4194304,928,1,26.928000,20.410000,0
4194304,928,1,26.906000,20.410000,0
4194304,928,1,26.906000,20.413000,0
4194304,928,1,26.935000,20.410999,0
4194304,928,1,26.938000,20.412001,0
4194304,960,1,27.137000,19.988001,0
4194304,960,1,44.788000,19.985001,0
4194304,960,1,26.873000,19.986000,0
4194304,960,1,27.104000,19.987000,0
4194304,960,1,44.756000,19.987000,0
4194304,960,1,26.919000,19.988001,0
4194304,960,1,26.946000,19.987000,0
4194304,960,1,27.351000,19.987000,0
4194304,960,1,26.926000,19.987000,0
4194304,960,1,26.947000,19.983999,0
4194304,992,1,26.950000,19.552000,0
4194304,992,1,27.099000,19.554001,0
4194304,992,1,26.910000,19.552000,0
4194304,992,1,27.086000,19.555000,0
4194304,992,1,26.940000,19.552999,0
4194304,992,1,26.923000,19.552999,0
4194304,992,1,32.587000,19.552000,0
4194304,992,1,26.909000,19.554001,0
4194304,992,1,26.945000,19.555000,0
4194304,992,1,27.159000,19.555000,0
4194304,1024,1,26.954000,19.165001,0
4194304,1024,1,26.932000,19.187000,0
4194304,1024,1,26.931000,19.184999,0
4194304,1024,1,28.999000,20.459000,0
4194304,1024,1,34.434000,19.183001,0
4194304,1024,1,26.906000,19.188000,0
4194304,1024,1,26.921000,20.483000,0
4194304,1024,1,26.906000,19.184000,0
4194304,1024,1,26.934000,19.164000,0
4194304,1024,1,44.111000,20.489000,0
8388608,32,1,54.096000,940.487000,0
8388608,32,1,53.835000,972.447998,0
8388608,32,1,54.110000,940.861023,0
8388608,32,1,53.916000,947.437012,0
8388608,32,1,70.761000,955.710022,0
8388608,32,1,54.076000,955.416992,0
8388608,32,1,53.861000,974.140015,0
8388608,32,1,54.072000,949.828003,0
8388608,32,1,54.164000,946.463989,0
8388608,32,1,83.367000,942.692017,0
8388608,64,1,53.799000,470.006012,0
8388608,64,1,54.150000,460.225006,0
8388608,64,1,53.878000,460.200989,0
8388608,64,1,58.691000,460.223999,0
8388608,64,1,53.884000,460.220001,0
8388608,64,1,55.333000,460.218994,0
8388608,64,1,53.970000,487.929993,0
8388608,64,1,76.568000,460.252014,0
8388608,64,1,65.174000,460.214996,0
8388608,64,1,53.890000,460.217010,0
8388608,96,1,53.951000,307.854004,0
8388608,96,1,53.930000,307.860992,0
8388608,96,1,53.845000,323.723999,0
8388608,96,1,54.166000,337.307007,0
8388608,96,1,83.282000,307.855988,0
8388608,96,1,68.009000,307.863007,0
8388608,96,1,54.117000,307.862000,0
8388608,96,1,53.794000,326.192993,0
8388608,96,1,54.081000,335.970001,0
8388608,96,1,63.045000,321.252991,0
8388608,128,1,53.924000,231.897995,0
8388608,128,1,53.975000,231.891998,0
8388608,128,1,53.929000,262.636993,0
8388608,128,1,83.251000,231.891998,0
8388608,128,1,54.000000,231.888000,0
8388608,128,1,54.083000,242.207001,0
8388608,128,1,54.010000,258.364990,0
8388608,128,1,62.544000,231.891006,0
8388608,128,1,54.189000,231.888000,0
8388608,128,1,53.933000,256.197998,0
8388608,160,1,73.717000,186.925995,0
8388608,160,1,54.091000,186.908997,0
8388608,160,1,54.054000,196.018997,0
8388608,160,1,69.943000,186.906998,0
8388608,160,1,53.837000,186.923004,0
8388608,160,1,53.856000,196.423996,0
8388608,160,1,72.485000,186.897995,0
8388608,160,1,53.870000,186.919006,0
8388608,160,1,53.823000,201.332993,0
8388608,160,1,59.167000,201.522995,0
8388608,192,1,54.085000,156.912994,0
8388608,192,1,53.995000,159.014999,0
8388608,192,1,63.452000,163.871994,0
8388608,192,1,53.960000,156.914001,0
8388608,192,1,54.070000,189.274002,0
8388608,192,1,54.283000,156.914993,0
8388608,192,1,53.956000,161.479004,0
8388608,192,1,77.696000,159.031998,0
8388608,192,1,54.041000,161.884995,0
8388608,192,1,53.892000,156.914001,0
8388608,224,1,54.024000,135.369995,0
8388608,224,1,54.238000,135.365997,0
8388608,224,1,54.145000,165.645996,0
8388608,224,1,54.103000,135.356995,0
8388608,224,1,53.907000,142.397003,0
8388608,224,1,53.937000,136.737000,0
8388608,224,1,53.906000,140.531006,0
8388608,224,1,83.349000,135.367996,0
8388608,224,1,53.942000,135.365005,0
8388608,224,1,54.163000,154.326996,0
8388608,256,1,54.101000,119.373001,0
8388608,256,1,53.897000,122.973999,0
8388608,256,1,72.468000,119.369003,0
8388608,256,1,54.400000,119.375000,0
8388608,256,1,61.361000,130.119003,0
8388608,256,1,54.123000,119.353996,0
8388608,256,1,54.131000,129.819000,0
8388608,256,1,57.692000,119.375999,0
8388608,256,1,54.090000,119.373001,0
8388608,256,1,69.137000,127.660004,0
8388608,288,1,53.921000,106.908997,0
8388608,288,1,54.001000,133.794006,0
8388608,288,1,54.088000,106.917000,0
8388608,288,1,54.089000,112.297997,0
8388608,288,1,53.987000,106.913002,0
8388608,288,1,53.899000,106.918999,0
8388608,288,1,83.139000,106.911003,0
8388608,288,1,53.896000,106.912003,0
8388608,288,1,53.955000,126.674004,0
8388608,288,1,54.254000,106.918999,0
8388608,320,1,53.872000,117.011002,0
8388608,320,1,53.916000,96.818001,0
8388608,320,1,54.136000,96.820999,0
8388608,320,1,53.846000,96.820999,0
8388608,320,1,53.860000,96.820999,0
8388608,320,1,62.910000,96.818001,0
8388608,320,1,53.715000,96.822998,0
8388608,320,1,83.329000,96.820000,0
8388608,320,1,53.853000,96.820000,0
8388608,320,1,54.118000,96.820999,0
8388608,352,1,53.720000,88.883003,0
8388608,352,1,53.847000,88.883003,0
8388608,352,1,54.154000,88.883003,0
8388608,352,1,54.280000,90.496002,0
8388608,352,1,53.880000,88.878998,0
8388608,352,1,53.831000,88.882004,0
8388608,352,1,53.969000,88.883003,0
8388608,352,1,53.929000,88.877998,0
8388608,352,1,89.462000,94.441002,0
8388608,352,1,54.142000,88.885002,0
8388608,384,1,74.842000,85.585999,0
8388608,384,1,53.853000,82.190002,0
8388608,384,1,53.865000,108.901001,0
8388608,384,1,53.878000,82.183998,0
8388608,384,1,53.981000,104.935997,0
8388608,384,1,54.133000,82.184998,0
8388608,384,1,53.914000,82.189003,0
8388608,384,1,54.085000,82.182999,0
8388608,384,1,53.851000,82.185997,0
8388608,384,1,53.963000,82.183998,0
8388608,416,1,53.865000,76.453003,0
8388608,416,1,54.106000,76.448997,0
8388608,416,1,53.855000,76.452003,0
8388608,416,1,68.953000,76.454002,0
8388608,416,1,53.882000,76.452003,0
8388608,416,1,76.804000,76.449997,0
8388608,416,1,54.089000,76.452003,0
8388608,416,1,83.236000,76.453003,0
8388608,416,1,53.997000,76.447998,0
8388608,416,1,53.894000,84.237999,0
8388608,448,1,53.860000,71.994003,0
8388608,448,1,54.130000,71.996002,0
8388608,448,1,53.868000,71.996002,0
8388608,448,1,54.128000,71.994003,0
8388608,448,1,53.966000,71.999001,0
8388608,448,1,53.897000,88.237000,0
8388608,448,1,53.983000,73.653000,0
8388608,448,1,54.045000,78.027000,0
8388608,448,1,54.088000,71.997002,0
8388608,448,1,54.106000,73.459999,0
8388608,480,1,53.892000,67.692001,0
8388608,480,1,53.879000,67.700996,0
8388608,480,1,54.178000,67.696999,0
8388608,480,1,53.872000,67.696999,0
8388608,480,1,54.118000,67.696999,0
8388608,480,1,54.153000,72.054001,0
8388608,480,1,54.087000,67.698997,0
8388608,480,1,53.806000,67.699997,0
8388608,480,1,54.171000,67.695999,0
8388608,480,1,53.821000,67.698997,0
8388608,512,1,56.270000,63.867001,0
8388608,512,1,53.942000,63.868999,0
8388608,512,1,53.910000,63.868999,0
8388608,512,1,53.960000,63.868000,0
8388608,512,1,59.204000,63.868999,0
8388608,512,1,53.999000,63.868999,0
8388608,512,1,53.847000,63.870998,0
8388608,512,1,53.886000,63.868999,0
8388608,512,1,53.491000,63.867001,0
8388608,512,1,54.144000,63.868000,0
8388608,544,1,83.216000,60.949001,0
8388608,544,1,54.175000,60.945999,0
8388608,544,1,81.518000,60.945999,0
8388608,544,1,57.584000,60.943001,0
8388608,544,1,83.428000,60.945999,0
8388608,544,1,54.089000,60.946999,0
8388608,544,1,81.046000,60.943001,0
8388608,544,1,54.108000,60.951000,0
8388608,544,1,53.929000,73.122002,0
8388608,544,1,53.829000,60.942001,0
8388608,576,1,53.838000,71.783997,0
8388608,576,1,53.846000,58.268002,0
8388608,576,1,70.805000,64.642998,0
8388608,576,1,53.980000,58.277000,0
8388608,576,1,82.537000,58.300999,0
8388608,576,1,54.057000,58.293999,0
8388608,576,1,53.874000,67.101997,0
8388608,576,1,54.085000,58.305000,0
8388608,576,1,53.890000,72.439003,0
8388608,576,1,53.944000,58.216999,0
8388608,608,1,58.745000,65.710999,0
8388608,608,1,53.950000,55.741001,0
8388608,608,1,79.984000,57.292999,0
8388608,608,1,54.232000,55.747002,0
8388608,608,1,83.192000,55.737999,0
8388608,608,1,54.087000,55.747002,0
8388608,608,1,53.833000,66.611000,0
8388608,608,1,54.324000,55.750999,0
8388608,608,1,53.873000,69.774002,0
8388608,608,1,53.730000,55.752998,0
8388608,640,1,67.637000,60.824001,0
8388608,640,1,53.864000,53.620998,0
8388608,640,1,80.198000,53.632000,0
8388608,640,1,54.131000,53.620998,0
8388608,640,1,66.018000,62.622002,0
8388608,640,1,53.912000,53.619999,0
8388608,640,1,83.286000,53.625000,0
8388608,640,1,54.020000,53.625000,0
8388608,640,1,81.749000,53.622002,0
8388608,640,1,54.130000,53.620998,0
8388608,672,1,76.223000,51.435001,0
8388608,672,1,61.062000,51.491001,0
8388608,672,1,78.259000,51.442001,0
8388608,672,1,53.950000,51.466999,0
8388608,672,1,69.175000,51.470001,0
8388608,672,1,53.823000,51.442001,0
8388608,672,1,62.030000,60.981998,0
8388608,672,1,53.934000,51.445000,0
8388608,672,1,58.323000,51.441002,0
8388608,672,1,53.923000,51.473999,0
8388608,704,1,82.914000,49.615002,0
8388608,704,1,54.105000,49.605999,0
8388608,704,1,78.894000,49.609001,0
8388608,704,1,53.997000,49.609001,0
8388608,704,1,62.307000,49.606998,0
8388608,704,1,53.971000,49.609001,0
8388608,704,1,74.850000,54.487000,0
8388608,704,1,53.936000,49.619999,0
8388608,704,1,53.917000,49.608002,0
8388608,704,1,53.881000,49.624001,0
8388608,736,1,53.924000,48.035000,0
8388608,736,1,54.097000,48.035000,0
8388608,736,1,72.969000,48.039001,0
8388608,736,1,53.962000,48.036999,0
8388608,736,1,53.971000,48.033001,0
8388608,736,1,53.932000,48.026001,0
8388608,736,1,53.899000,48.033001,0
8388608,736,1,54.155000,48.040001,0
8388608,736,1,54.699000,48.047001,0
8388608,736,1,53.956000,48.030998,0
8388608,768,1,53.832000,46.567001,0
8388608,768,1,54.084000,46.568001,0
8388608,768,1,53.833000,46.564999,0
8388608,768,1,56.116000,53.966000,0
8388608,768,1,53.924000,46.564999,0
8388608,768,1,54.155000,46.566002,0
8388608,768,1,54.214000,46.567001,0
8388608,768,1,53.922000,54.462002,0
8388608,768,1,53.892000,46.564999,0
8388608,768,1,71.550000,52.895000,0
8388608,800,1,53.825000,44.994999,0
8388608,800,1,62.454000,50.910999,0
8388608,800,1,53.892000,44.994999,0
8388608,800,1,84.584000,45.000999,0
8388608,800,1,54.189000,44.993999,0
8388608,800,1,89.817000,44.987999,0
8388608,800,1,54.043000,44.995998,0
8388608,800,1,75.454000,45.006001,0
8388608,800,1,53.876000,45.000999,0
8388608,800,1,56.460000,45.001999,0
8388608,832,1,67.021000,43.856998,0
8388608,832,1,66.163000,43.862999,0
8388608,832,1,53.951000,43.867001,0
8388608,832,1,53.943000,43.861000,0
8388608,832,1,54.180000,43.867001,0
8388608,832,1,54.182000,43.866001,0
8388608,832,1,53.984000,43.837002,0
8388608,832,1,53.813000,43.865002,0
8388608,832,1,54.058000,43.868999,0
8388608,832,1,54.232000,43.867001,0
8388608,864,1,53.894000,42.646999,0
8388608,864,1,54.244000,42.646999,0
8388608,864,1,54.332000,42.645000,0
8388608,864,1,54.063000,42.648998,0
8388608,864,1,65.098000,48.210999,0
8388608,864,1,53.918000,42.646999,0
8388608,864,1,67.452000,48.182999,0
8388608,864,1,54.111000,42.645000,0
8388608,864,1,83.228000,42.643002,0
8388608,864,1,54.122000,42.646000,0
8388608,896,1,71.911000,41.669998,0
8388608,896,1,53.963000,41.671001,0
8388608,896,1,72.179000,45.807999,0
8388608,896,1,53.903000,41.665001,0
8388608,896,1,83.254000,41.669998,0
8388608,896,1,54.080000,41.672001,0
8388608,896,1,66.307000,41.668999,0
8388608,896,1,53.902000,41.669998,0
8388608,896,1,53.853000,41.671001,0
8388608,896,1,54.111000,41.669998,0
8388608,928,1,53.907000,40.602001,0
8388608,928,1,53.901000,40.609001,0
8388608,928,1,54.067000,40.606998,0
8388608,928,1,53.978000,44.028000,0
8388608,928,1,54.020000,40.603001,0
8388608,928,1,54.106000,40.606998,0
8388608,928,1,54.071000,40.605999,0
8388608,928,1,53.853000,45.245998,0
8388608,928,1,53.783000,40.608002,0
8388608,928,1,54.100000,40.608002,0
8388608,960,1,53.969000,39.756001,0
8388608,960,1,53.900000,39.752998,0
8388608,960,1,54.295000,39.751999,0
8388608,960,1,88.401000,39.752998,0
8388608,960,1,54.136000,39.754002,0
8388608,960,1,55.906000,42.320000,0
8388608,960,1,54.088000,39.756001,0
8388608,960,1,85.853000,39.740002,0
8388608,960,1,54.193000,39.756001,0
8388608,960,1,69.989000,39.752998,0
8388608,992,1,64.692000,38.872002,0
8388608,992,1,68.882000,38.880001,0
8388608,992,1,53.993000,38.882999,0
8388608,992,1,54.035000,38.882000,0
8388608,992,1,53.908000,38.881001,0
8388608,992,1,54.098000,38.881001,0
8388608,992,1,53.848000,40.445999,0
8388608,992,1,53.916000,38.881001,0
8388608,992,1,54.100000,38.880001,0
8388608,992,1,53.908000,38.880001,0
8388608,1024,1,68.710000,40.679001,0
8388608,1024,1,54.117000,38.120998,0
8388608,1024,1,53.867000,39.306000,0
8388608,1024,1,54.087000,38.157001,0
8388608,1024,1,72.709000,39.726002,0
8388608,1024,1,54.048000,38.157001,0
8388608,1024,1,83.298000,38.119999,0
8388608,1024,1,53.896000,38.159000,0
8388608,1024,1,60.782000,38.124001,0
8388608,1024,1,53.902000,38.159000,0
16777216,32,1,107.201000,1901.579956,0
16777216,32,1,107.260000,1911.004028,0
16777216,32,1,107.262000,1917.772949,0
16777216,32,1,107.274000,1922.385986,0
16777216,32,1,107.380000,1907.854004,0
16777216,32,1,107.315000,1902.016968,0
16777216,32,1,107.116000,1915.646973,0
16777216,32,1,107.325000,1933.802002,0
16777216,32,1,107.283000,1953.079956,0
16777216,32,1,107.426000,1883.995972,0
16777216,64,1,107.047000,967.112000,0
16777216,64,1,116.700000,949.036011,0
16777216,64,1,149.228000,942.836975,0
16777216,64,1,107.353000,946.590027,0
16777216,64,1,107.501000,946.614990,0
16777216,64,1,107.256000,948.859985,0
16777216,64,1,107.227000,947.565979,0
16777216,64,1,107.502000,976.080994,0
16777216,64,1,126.975000,947.265991,0
16777216,64,1,145.668000,943.650024,0
16777216,96,1,108.295000,642.669006,0
16777216,96,1,109.379000,644.898010,0
16777216,96,1,108.192000,662.544006,0
16777216,96,1,108.190000,638.979004,0
16777216,96,1,108.185000,641.757996,0
16777216,96,1,107.819000,638.864014,0
16777216,96,1,125.662000,616.377014,0
16777216,96,1,108.388000,642.619019,0
16777216,96,1,148.596000,615.556030,0
16777216,96,1,108.248000,640.833984,0
16777216,128,1,107.139000,463.588013,0
16777216,128,1,112.299000,472.941010,0
16777216,128,1,107.454000,484.697998,0
16777216,128,1,107.352000,485.841003,0
16777216,128,1,107.378000,463.595001,0
16777216,128,1,107.389000,498.864990,0
16777216,128,1,107.298000,491.971985,0
16777216,128,1,107.111000,489.270996,0
16777216,128,1,117.120000,463.593994,0
16777216,128,1,107.329000,489.720001,0
16777216,160,1,107.243000,398.550995,0
16777216,160,1,107.282000,409.390991,0
16777216,160,1,107.290000,389.782990,0
16777216,160,1,107.429000,373.579010,0
16777216,160,1,137.938000,373.575012,0
16777216,160,1,107.525000,400.325989,0
16777216,160,1,107.123000,398.832001,0
16777216,160,1,107.288000,395.759003,0
16777216,160,1,107.217000,404.121002,0
16777216,160,1,107.443000,373.587006,0
16777216,192,1,107.278000,313.605011,0
16777216,192,1,135.020000,313.608002,0
16777216,192,1,150.066000,313.608002,0
16777216,192,1,151.779000,313.604004,0
16777216,192,1,107.371000,334.626007,0
16777216,192,1,107.353000,337.605988,0
16777216,192,1,107.224000,338.541992,0
16777216,192,1,107.504000,339.647003,0
16777216,192,1,107.256000,340.005005,0
16777216,192,1,107.272000,338.397003,0
16777216,224,1,107.556000,295.179993,0
16777216,224,1,107.300000,295.717987,0
16777216,224,1,107.279000,270.571991,0
16777216,224,1,107.299000,270.567993,0
16777216,224,1,107.421000,270.558990,0
16777216,224,1,107.457000,270.571014,0
16777216,224,1,107.332000,270.571014,0
16777216,224,1,107.446000,270.558990,0
16777216,224,1,107.059000,270.571991,0
16777216,224,1,107.410000,270.570007,0
16777216,256,1,107.525000,238.496002,0
16777216,256,1,107.270000,238.501999,0
16777216,256,1,107.522000,238.494995,0
16777216,256,1,107.168000,238.498001,0
16777216,256,1,107.315000,238.498993,0
16777216,256,1,107.163000,238.496002,0
16777216,256,1,107.275000,238.492996,0
16777216,256,1,107.664000,238.501007,0
16777216,256,1,107.321000,238.496994,0
16777216,256,1,107.284000,238.503998,0
16777216,288,1,107.440000,213.587997,0
16777216,288,1,107.273000,217.123993,0
16777216,288,1,107.367000,235.475998,0
16777216,288,1,107.441000,230.845993,0
16777216,288,1,107.319000,235.755997,0
16777216,288,1,107.933000,222.410004,0
16777216,288,1,132.088000,213.585999,0
16777216,288,1,108.348000,222.022995,0
16777216,288,1,144.689000,213.587997,0
16777216,288,1,138.990000,213.593994,0
16777216,320,1,151.704000,193.427994,0
16777216,320,1,113.165000,193.431000,0
16777216,320,1,107.343000,193.417999,0
16777216,320,1,107.297000,193.434998,0
16777216,320,1,107.510000,193.429993,0
16777216,320,1,107.244000,193.427994,0
16777216,320,1,107.254000,193.419998,0
16777216,320,1,107.247000,193.432999,0
16777216,320,1,107.465000,202.018997,0
16777216,320,1,107.244000,225.276001,0
16777216,352,1,107.310000,191.046997,0
16777216,352,1,150.203000,177.546005,0
16777216,352,1,135.459000,177.548004,0
16777216,352,1,125.879000,177.557007,0
16777216,352,1,107.382000,177.544998,0
16777216,352,1,107.372000,177.544998,0
16777216,352,1,107.294000,177.544006,0
16777216,352,1,107.335000,177.550995,0
16777216,352,1,107.513000,177.548004,0
16777216,352,1,107.207000,185.414001,0
16777216,384,1,107.173000,185.061996,0
16777216,384,1,137.001000,164.160004,0
16777216,384,1,137.931000,164.154007,0
16777216,384,1,120.352000,164.160995,0
16777216,384,1,107.373000,164.160004,0
16777216,384,1,107.215000,164.154999,0
16777216,384,1,107.355000,164.158005,0
16777216,384,1,107.275000,164.158005,0
16777216,384,1,107.494000,181.492996,0
16777216,384,1,107.282000,187.684998,0
16777216,416,1,126.869000,152.692993,0
16777216,416,1,123.615000,152.686005,0
16777216,416,1,125.146000,152.690002,0
16777216,416,1,106.957000,152.690994,0
16777216,416,1,107.195000,152.686005,0
16777216,416,1,107.594000,152.686996,0
16777216,416,1,107.269000,170.009995,0
16777216,416,1,107.308000,171.725998,0
16777216,416,1,114.837000,156.830994,0
16777216,416,1,136.144000,152.686005,0
16777216,448,1,107.299000,143.774002,0
16777216,448,1,107.281000,143.770004,0
16777216,448,1,107.458000,143.768005,0
16777216,448,1,106.725000,143.772003,0
16777216,448,1,107.403000,161.130997,0
16777216,448,1,128.873000,143.779007,0
16777216,448,1,110.301000,143.768997,0
16777216,448,1,107.047000,143.772995,0
16777216,448,1,107.277000,143.774002,0
16777216,448,1,107.420000,143.776001,0
16777216,480,1,107.467000,135.190002,0
16777216,480,1,107.382000,141.994003,0
16777216,480,1,115.184000,139.746994,0
16777216,480,1,119.304000,135.186005,0
16777216,480,1,107.525000,135.190002,0
16777216,480,1,107.028000,135.192001,0
16777216,480,1,107.084000,135.188995,0
16777216,480,1,107.220000,149.296997,0
16777216,480,1,125.775000,135.190994,0
16777216,480,1,137.263000,135.195999,0
16777216,512,1,107.186000,127.542000,0
16777216,512,1,107.353000,127.542999,0
16777216,512,1,107.091000,127.539001,0
16777216,512,1,107.243000,127.540001,0
16777216,512,1,107.585000,140.695007,0
16777216,512,1,115.954000,132.281998,0
16777216,512,1,113.341000,127.542000,0
16777216,512,1,107.344000,127.542000,0
16777216,512,1,107.480000,127.539001,0
16777216,512,1,107.195000,127.542000,0
16777216,544,1,107.157000,135.110992,0
16777216,544,1,119.439000,121.667999,0
16777216,544,1,114.789000,121.674004,0
16777216,544,1,107.018000,121.668999,0
16777216,544,1,107.196000,121.668999,0
16777216,544,1,107.348000,121.678001,0
16777216,544,1,107.441000,129.199997,0
16777216,544,1,125.798000,121.670998,0
16777216,544,1,107.351000,121.663002,0
16777216,544,1,107.310000,121.672997,0
16777216,576,1,107.151000,116.314003,0
16777216,576,1,107.260000,116.277000,0
16777216,576,1,121.854000,116.347000,0
16777216,576,1,120.479000,116.219002,0
16777216,576,1,107.338000,116.252998,0
16777216,576,1,107.299000,116.299004,0
16777216,576,1,107.400000,116.295998,0
16777216,576,1,107.457000,127.209000,0
16777216,576,1,126.984000,116.338997,0
16777216,576,1,106.890000,116.287003,0
16777216,608,1,107.244000,111.266998,0
16777216,608,1,107.282000,111.279999,0
16777216,608,1,107.482000,111.263000,0
16777216,608,1,107.305000,122.680000,0
16777216,608,1,117.882000,112.277000,0
16777216,608,1,107.122000,111.278000,0
16777216,608,1,107.332000,111.263000,0
16777216,608,1,107.312000,111.272003,0
16777216,608,1,107.085000,111.266998,0
16777216,608,1,107.225000,120.775002,0
16777216,640,1,130.736000,107.003998,0
16777216,640,1,107.185000,107.004997,0
16777216,640,1,107.254000,107.000000,0
16777216,640,1,107.470000,107.002998,0
16777216,640,1,107.124000,109.030998,0
16777216,640,1,117.279000,107.028000,0
16777216,640,1,107.128000,107.003998,0
16777216,640,1,107.713000,107.009003,0
16777216,640,1,107.222000,107.000999,0
16777216,640,1,107.641000,112.996002,0
16777216,672,1,137.355000,102.642998,0
16777216,672,1,147.225000,102.703003,0
16777216,672,1,107.437000,102.644997,0
16777216,672,1,107.279000,102.643997,0
16777216,672,1,107.176000,102.648003,0
16777216,672,1,107.342000,110.762001,0
16777216,672,1,136.864000,102.643997,0
16777216,672,1,107.309000,102.642998,0
16777216,672,1,107.335000,102.649002,0
16777216,672,1,107.287000,102.702003,0
16777216,704,1,112.957000,99.127998,0
16777216,704,1,148.419000,98.983002,0
16777216,704,1,107.274000,98.984001,0
16777216,704,1,107.042000,98.984001,0
16777216,704,1,107.485000,98.984001,0
16777216,704,1,107.138000,112.981003,0
16777216,704,1,136.173000,98.983002,0
16777216,704,1,107.556000,98.983002,0
16777216,704,1,107.421000,98.986000,0
16777216,704,1,107.253000,98.981003,0
16777216,736,1,127.235000,95.820999,0
16777216,736,1,152.086000,95.834000,0
16777216,736,1,107.291000,95.848999,0
16777216,736,1,107.250000,95.835999,0
16777216,736,1,107.206000,95.834000,0
16777216,736,1,107.337000,105.459000,0
16777216,736,1,144.426000,95.848000,0
16777216,736,1,107.388000,95.849998,0
16777216,736,1,107.227000,95.806999,0
16777216,736,1,107.105000,95.829002,0
16777216,768,1,107.033000,93.643997,0
16777216,768,1,108.370000,92.918999,0
16777216,768,1,107.377000,92.917000,0
16777216,768,1,107.091000,92.917999,0
16777216,768,1,107.331000,92.918999,0
16777216,768,1,124.573000,92.918999,0
16777216,768,1,152.067000,92.914001,0
16777216,768,1,107.232000,92.917999,0
16777216,768,1,107.191000,92.911003,0
16777216,768,1,107.292000,95.425003,0
16777216,800,1,143.927000,89.782997,0
16777216,800,1,142.544000,89.777000,0
16777216,800,1,107.511000,89.782997,0
16777216,800,1,107.274000,89.790001,0
16777216,800,1,107.214000,97.791000,0
16777216,800,1,126.415000,89.774002,0
16777216,800,1,107.401000,89.787003,0
16777216,800,1,107.007000,89.782997,0
16777216,800,1,107.003000,89.787003,0
16777216,800,1,107.501000,93.291000,0
16777216,832,1,137.422000,87.522003,0
16777216,832,1,107.409000,87.500000,0
16777216,832,1,107.100000,87.513000,0
16777216,832,1,107.226000,87.507004,0
16777216,832,1,107.259000,95.791000,0
16777216,832,1,140.087000,87.521004,0
16777216,832,1,106.822000,87.512001,0
16777216,832,1,107.427000,87.513000,0
16777216,832,1,107.001000,87.521004,0
16777216,832,1,140.866000,87.521004,0
16777216,864,1,135.529000,85.070000,0
16777216,864,1,107.416000,85.070999,0
16777216,864,1,107.204000,85.059998,0
16777216,864,1,107.307000,86.920998,0
16777216,864,1,151.621000,85.071999,0
16777216,864,1,130.381000,85.074997,0
16777216,864,1,107.289000,85.066002,0
16777216,864,1,107.356000,85.072998,0
16777216,864,1,107.310000,89.662003,0
16777216,864,1,136.880000,85.073997,0
16777216,896,1,107.326000,83.124001,0
16777216,896,1,107.645000,83.123001,0
16777216,896,1,107.344000,83.123001,0
16777216,896,1,119.541000,83.108002,0
16777216,896,1,151.859000,83.121002,0
16777216,896,1,106.524000,83.124001,0
16777216,896,1,107.427000,83.122002,0
16777216,896,1,107.037000,83.122002,0
16777216,896,1,141.709000,83.123001,0
16777216,896,1,107.221000,83.124001,0
16777216,928,1,107.249000,80.996002,0
16777216,928,1,107.142000,80.998001,0
16777216,928,1,107.020000,81.839996,0
16777216,928,1,106.943000,80.995003,0
16777216,928,1,107.264000,80.998001,0
16777216,928,1,107.374000,80.998001,0
16777216,928,1,107.674000,80.999001,0
16777216,928,1,136.642000,80.998001,0
